频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8,,,,,,福建,720x576,zbefine.txt,1697,200,成功,h264,720x576,25.0,有音频,7.405,10,174,6.659924229333342,0,2,f5ea43b4256ad186
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8,,,,,,福建,720x576,zbefine.txt,862,200,成功,h264,720x576,25.0,有音频,6.865,10,125,4.83282390333333,0,3,
孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,199,200,成功,h264,1920x1080,25.0,有音频,8.241,11,198,,3,27,
舞阳新闻综合,http://live.dxhmt.cn:9081/tv/11121-1.m3u8,,,,,,河南,720x576,zbefine.txt,1520,200,成功,h264,720x576,25.0,有音频,14.884,11,177,,3,27,
上蔡综合,http://live.dxhmt.cn:9081/tv/11722-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,217,200,成功,h264,1920x1080,25.0,有音频,18.721,11,177,,3,27,
泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8,,,,,,四川,1280x720,zbefine.txt,373,200,成功,h264,1280x720,,有音频,1.614,11,167,1.998066152666657,0,3,ede4923a6dc7a80c
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1570,200,成功,h264,1920x1080,25.0,有音频,12.471,11,198,,3,27,
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,278,200,成功,h264,720x576,25.0,有音频,2.124,11,106,2.337875103666685,0,3,cee63119672d524e
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,975,200,成功,h264,720x576,25.0,有音频,1.922,11,126,3.134746547666623,0,6,f0f0f0f0f00f0f0f
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8,,,,,,山西,1920x1080,zbefine.txt,3120,200,成功,h264,1920x1080,25.0,有音频,5.447,11,198,6.613787412000003,0,2,ccf87272338f0707
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,1974,200,成功,h264,720x576,25.0,有音频,2.063,11,133,2.576283869333338,0,2,fac8b400ff13fb04
长垣综合频道,http://live.dxhmt.cn:9081/tv/10728-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,197,200,成功,h264,1920x1080,25.0,有音频,5.31,11,198,,3,27,
通化新闻,http://stream2.jlntv.cn/tonghua1/sd/live.m3u8,,,,,,吉林,1280x720,zbefine.txt,600,200,成功,h264,1280x720,25.0,有音频,1.89,11,126,2.466356960666682,0,3,8b83683c9c2f957c
临颍综合频道,http://live.dxhmt.cn:9081/tv/11122-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1591,200,成功,h264,1920x1080,25.0,有音频,16.43,11,198,,3,30,
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,468,200,成功,h264,720x576,25.0,有音频,1.964,11,120,3.0928949170000046,0,6,986b58352d9a563d
上街电视台,http://live.dxhmt.cn:9081/tv/10106-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,198,200,成功,h264,1920x1080,25.0,有音频,9.745,11,198,,3,27,
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,466,200,成功,h264,720x576,25.0,有音频,2.063,11,134,3.592359917333321,0,3,b8d80fb6c1c79685
吉林市新闻综合,http://stream2.jlntv.cn/jilin1/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,241,200,成功,h264,720x576,25.0,有音频,2.014,11,87,2.440917776333341,0,3,85cab54af56a3594
通许综合频道,http://live.dxhmt.cn:9081/tv/10222-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,206,200,成功,h264,1920x1080,25.0,有音频,10.76,11,177,,3,27,
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,1236,200,成功,h264,720x576,25.0,有音频,2.252,11,111,3.223764038333343,0,9,8d8977661e1d7870
涉县新闻综合,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8,,,,,,河北,1920x1080,zbefine.txt,2020,200,成功,h264,1920x1080,25.0,有音频,3.715,11,96,4.372167393000022,0,3,db8df82574c6027c
遂平一套,http://live.dxhmt.cn:9081/tv/11728-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,221,200,成功,h264,1920x1080,25.0,有音频,10.654,11,191,10.610719240499975,3,24,
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8,,,,,,四川,720x404,zbefine.txt,496,403,成功,h264,720x404,25.0,有音频,2.61,11,0,3.460292391000015,0,33,f10db647e3888d9a
武乡新闻综合,http://60.220.198.84:81/0.m3u8,,,,,,山西,1280x720,zbefine.txt,716,200,成功,h264,1280x720,30.0,有音频,2.19,11,94,2.593417086666667,0,6,b5b5b57a4a4a4a4a
郏县综合频道,http://live.dxhmt.cn:9081/tv/10425-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,221,200,成功,h264,1920x1080,25.0,有音频,8.637,11,177,8.627874009666622,3,27,
平泉综合频道,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8,,,,,,河北,1280x720,zbefine.txt,340,200,成功,h264,1280x720,25.0,有音频,4.107,11,90,4.22703529300001,0,7,ff00000000ffffff
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8,,,,,,四川,720x404,zbefine.txt,888,403,成功,h264,720x404,25.0,有音频,2.558,11,0,4.440917596333331,0,33,a59837324fa65b8c
淇县电视台,http://live.dxhmt.cn:9081/tv/10622-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,206,200,成功,h264,1920x1080,25.0,有音频,11.393,10,186,10.611920733000034,3,24,
亳州农村频道,http://zbbf2.ahbztv.com/live/418.m3u8,,,,,,安徽,1920x1080,zbefine.txt,1693,200,成功,h264,1920x1080,25.0,有音频,3.415,11,140,0.3917391960000221,0,2,abbde46425423d1b
昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8,,,,,,河北,1280x720,zbefine.txt,1054,200,成功,h264,1280x720,30.0,有音频,3.769,11,114,4.887884112000013,0,3,b87e579165ce0545
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,527,200,成功,h264,720x576,25.0,有音频,1.983,11,143,2.502631097999995,0,3,d06866b6369b3b1c
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,263,200,成功,h264,720x576,25.0,有音频,2.04,11,141,3.331277964666659,0,2,c86663b2529bb656
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,209,200,成功,h264,1920x1080,25.0,有音频,9.302,11,177,8.265933484000016,3,24,
荣昌综合频道,http://183.64.181.25:40023/rongchang01.m3u8,,,,,,重庆,720x404,zbefine.txt,702,200,成功,h264,720x404,25.0,有音频,2.178,11,185,2.8171299199999944,0,2,c6a9cd66d3077984
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,2289,200,成功,h264,720x576,25.0,有音频,2.199,11,138,2.551598547666648,0,3,ad735824539a4b9e
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8,,,,,,山西,1280x720,zbefine.txt,1602,200,成功,h264,1280x720,30.0,有音频,4.751,11,159,6.4530012896666635,0,6,b5b5b57a4a4a4a4a
淅川综合,http://live.dxhmt.cn:9081/tv/11326-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,206,200,成功,h264,1920x1080,25.0,有音频,16.944,11,198,,3,27,
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,2303,200,成功,h264,720x576,25.0,有音频,1.869,11,109,3.0044291916666643,0,6,ebcd92326d67a80c
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8,,,,,,江苏,1280x720,zbefine.txt,855,200,成功,h264,1280x720,25.0,有音频,4.545,11,189,5.6348512203333785,0,9,
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8,,,,,,山西,1280x720,zbefine.txt,2730,200,成功,h264,1280x720,30.0,有音频,4.981,11,183,5.234433831333301,0,4,fa00000003ffffff
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,283,200,成功,h264,720x576,25.0,有音频,2.809,11,84,2.6155093586666376,0,6,c1ed923a6de7850c
尉氏综合频道,http://live.dxhmt.cn:9081/tv/10223-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,209,200,成功,h264,1920x1080,25.0,有音频,12.941,11,198,8.331034886999987,3,24,
平泉影视频道,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8,,,,,,河北,1280x720,zbefine.txt,300,200,成功,h264,1280x720,25.0,有音频,3.761,11,80,4.113209929666634,0,3,8c7177ec72512a4e
亳州新闻频道,http://zbbf2.ahbztv.com/live/416.m3u8,,,,,,安徽,1920x1080,zbefine.txt,969,200,成功,h264,1920x1080,25.0,有音频,2.674,11,172,1.6470170823333585,0,2,89f7f4dd67081922
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8,,,,,,安徽,1920x1080,zbefine.txt,1749,200,成功,h264,1920x1080,25.0,有音频,2.153,11,185,4.130147804666687,0,3,
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8,,,,,,安徽,1920x1080,zbefine.txt,1566,200,成功,h264,1920x1080,25.0,有音频,1.385,11,0,2.718958790666685,0,33,0000000000000000
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8,,,,,,安徽,1920x1080,zbefine.txt,1276,200,成功,h264,1920x1080,25.0,有音频,1.734,10,189,2.341890459666672,0,3,
新蔡综合,http://live.dxhmt.cn:9081/tv/11729-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,220,200,成功,h264,1920x1080,25.0,有音频,5.23,10,174,,3,24,
前郭综合频道,http://stream2.jlntv.cn/qg/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,291,200,成功,h264,720x576,25.0,有音频,2.049,11,137,3.078304355666679,0,3,ccf8f8f86c070707
浚县一套,http://live.dxhmt.cn:9081/tv/10621-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,209,200,成功,h264,1920x1080,25.0,有音频,9.328,10,183,,3,24,
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,199,200,成功,h264,1920x1080,25.0,有音频,14.902,11,198,,3,24,
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8,,,,,,宁夏,320x240,zbefine.txt,724,200,成功,h264,320x240,25.0,有音频,2.899,11,0,2.0477090189999863,0,33,ad52ad52ad52ad52
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8,,,,,,宁夏,320x240,zbefine.txt,713,200,成功,h264,320x240,25.0,有音频,1.942,11,0,1.8966939930000042,0,33,ad52ad52ad52ad52
封丘新闻综合,http://live.dxhmt.cn:9081/tv/10727-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,221,200,成功,h264,1920x1080,25.0,有音频,11.524,11,198,14.557695777000049,3,24,
铜梁综合,http://183.64.174.171:40123/ch1.m3u8,,,,,,重庆,720x576,zbefine.txt,729,200,成功,h264,720x576,25.0,有音频,2.042,11,189,3.952021319999934,0,2,c3f234f0c2b5e3c2
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8,,,,,,吉林,720x576,zbefine.txt,269,200,成功,h264,720x576,25.0,有音频,3.14,11,136,2.7993741426667307,0,3,abcd7426013b6a9d
枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8,,,,,,河北,640x360,zbefine.txt,1937,200,成功,h264,640x360,25.0,有音频,3.341,11,90,4.162260928000023,0,6,e24996b6696398cd
新县综合频道,http://live.dxhmt.cn:9081/tv/11523-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,205,200,成功,h264,1920x1080,25.0,有音频,13.58,11,198,10.063464529999996,3,27,
范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8,,,,,,河南,480x270,zbefine.txt,201,200,成功,h264,480x270,25.0,有音频,10.676,10,33,9.54168486433332,0,21,ac3053dde37d060d
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8,,,,,,吉林,320x240,zbefine.txt,273,200,成功,h264,320x240,25.0,有音频,1.969,11,0,2.7523122006666654,0,33,ad52ad52ad52ad52
镇平新闻综合,http://live.dxhmt.cn:9081/tv/11324-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,218,200,成功,h264,1920x1080,25.0,有音频,8.955,11,177,,3,27,
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8,,,,,,河北,1920x1080,zbefine.txt,282,200,成功,h264,1920x1080,25.0,有音频,3.338,11,106,3.779117693333338,0,3,f829e27cc63096f1
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,223,200,成功,h264,1920x1080,25.0,有音频,10.487,11,198,,3,27,
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,220,200,成功,h264,1920x1080,25.0,有音频,9.863,11,177,,3,27,
新密新闻频道,http://live.dxhmt.cn:9081/tv/10183-2.m3u8,,,,,,河南,1920x1080,zbefine.txt,220,200,成功,h264,1920x1080,25.0,有音频,14.38,11,159,,3,21,
获嘉综合频道,http://live.dxhmt.cn:9081/tv/10724-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,200,200,成功,h264,1920x1080,25.0,有音频,10.189,11,191,,3,24,
西平综合,http://live.dxhmt.cn:9081/tv/11721-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,199,200,成功,h264,1920x1080,25.0,有音频,9.049,11,198,,3,24,
武陟新闻综合,http://live.dxhmt.cn:9081/tv/10823-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,199,200,成功,h264,1920x1080,25.0,有音频,9.045,11,177,,3,24,
鲁山综合频道,http://live.dxhmt.cn:9081/tv/10423-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,220,200,成功,h264,1920x1080,25.0,有音频,16.051,11,177,13.064166494000006,3,24,
Torrance CitiCABLE (Torrance CA) (360p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/torrance/G0057_005/playlist.m3u8,CitiCABLE.us@SD,,,,https://i.imgur.com/Y1qRHnC.png,General,480x360,iptv-org-all.txt,1454,200,成功,h264,480x360,25.0,有音频,0.544,9,67,0.3343772313333299,0,3,84de53a944d2f935
The Word Network (1080p),https://clouditize.piksel.tech/hls/live/2043070/ClouditizeStream1/playlist.m3u8,TheWordNetwork.us@SD,,,,https://i.imgur.com/ltFBrrj.png,Religious,1920x1080,iptv-org-all.txt,1367,200,成功,h264,1920x1080,29.97002997002997,有音频,0.757,10,47,1.353596309000011,0,3,991ce927691f6645
Telefuturo (1080p),http://190.110.36.254/TELEFUTURO/index.m3u8,Telefuturo.do@SD,,,,https://i.imgur.com/QpnctoU.png,General,720x480,iptv-org-all.txt,113,200,成功,mpeg2video,720x480,29.97002997002997,有音频,0.9,10,50,0.7435128419999918,0,3,896070533cf38f79
TV Canal Sur (1080p),https://streamtvs.tvcanalsur.com.do/hls/stream/index.m3u8,TVCanalSur.do@SD,,,,https://www.lyngsat.com/logo/tv/tt/tv-canal-sur-do.png,Entertainment,1280x720,iptv-org-all.txt,901,200,成功,h264,1280x720,29.97002997002997,有音频,1.104,10,12,1.4729769236666737,0,3,d4cb72096b3c4f34
TV Al Bayane (360p),http://69.64.57.208/albayanetv/index.m3u8,TVAlBayane.ci@SD,,,,https://i.imgur.com/Xs9oEG8.png,Religious,640x360,iptv-org-all.txt,11,200,成功,h264,640x360,25.0,有音频,1.191,10,93,1.0875111520000094,0,3,f6d212dade0da921
Telenord 8 (1080p) [Not 24/7],https://fox.hostlagarto.com:8081/telenord8/playlist.m3u8,Telenord8.do@SD,,,,https://i.imgur.com/1Ei0kB8.png,General,1920x1080,iptv-org-all.txt,659,200,成功,h264,1920x1080,30.0,有音频,1.119,10,186,1.4945839453333178,0,1,d9b92626278c19dd
Telenovela ZDF,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5cb5d043a461406ffe3fb2de/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=84af8ae5-4b92-11ef-aece-533610f1ea34&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=2110f9dc-f7e7-417c-84ec-63f379b710b9,,,,,,Undefined,640x360,iptv-org-all.txt,123,200,成功,h264,640x360,30.0,有音频,1.474,10,76,2.5753291630000112,0,6,cdc36763d91a303c
The Pet Collective,https://the-pet-collective-international-in.samsung.wurl.tv/playlist.m3u8,ThePetCollective.us@India,,,,https://i.imgur.com/yH7n2dF.png,Family,1280x720,iptv-org-all.txt,156,200,成功,h264,1280x720,29.97002997002997,有音频,1.393,10,88,2.206822350333321,0,3,c1fb2e997267304a
Televisión Metrópolis 19.2 (1080p) [Not 24/7],https://5e85d90130e77.streamlock.net/6014/6014/playlist.m3u8,TelevisionMetropolis192.hn@SD,,,,https://i.imgur.com/QaocW5x.png,General,1920x1080,iptv-org-all.txt,580,200,成功,h264,1920x1080,29.97002997002997,有音频,1.537,9,46,2.197424060666672,0,3,853a356d4acd5a5a
Telenord 10 (720p) [Not 24/7],https://fox.hostlagarto.com:8081/telenord10/playlist.m3u8,Telenord10.do@SD,,,,https://i.imgur.com/1Ei0kB8.png,General,1280x720,iptv-org-all.txt,673,200,成功,h264,1280x720,30.0,有音频,0.935,10,186,1.5266337183333387,0,1,e69d9a43496fa4d0
TRC Televisión (720p),https://5fe2654d6127d.streamlock.net/trc/videotrc/playlist.m3u8,TRCTV.mx@SD,,,,https://i.imgur.com/W4xwCdl.png,Undefined,1280x720,iptv-org-all.txt,588,200,成功,h264,1280x720,60.0,有音频,1.602,10,77,1.7069570763333104,0,6,c03feac4153b6ae4
Telenorte (720p),https://627bb251f23c7.streamlock.net:444/TopRadioTV/TopRadioTV/playlist.m3u8,Telenorte.pr@SD,,,,https://i.imgur.com/LCiYFrh.jpg,General,1280x720,iptv-org-all.txt,1396,200,成功,h264,1280x720,,有音频,1.706,10,54,1.86521330266667,0,3,df9f9023ec644c52
Supreme Master TV (720p),https://lbs-us1.suprememastertv.com/720p.m3u8,SupremeMasterTV.tw@SD,,,,https://i.imgur.com/kFMHayP.png,Undefined,1280x720,iptv-org-all.txt,1475,200,成功,h264,1280x720,29.97002997002997,有音频,1.651,10,46,2.2747062419999984,0,3,d0a9d76a2e4ab954
TeleRadioNorte (720p),https://angelistic.live:3785/live/tvoficiallive.m3u8,TeleRadioNorte.do@SD,,,,https://i.imgur.com/s43eFy0.png,General,854x480,iptv-org-all.txt,1382,200,成功,h264,854x480,29.97002997002997,有音频,0.755,9,103,0.7510960470000138,0,3,fa525a61b58ca5b1
TeleSUR Costa Rica (720p) [Not 24/7],https://s1.tvdatta.com:3582/live/telesurlive.m3u8,TeleSURCostaRica.cr@SD,,,,https://i.imgur.com/KUpgeOf.png,Undefined,1280x720,iptv-org-all.txt,1243,200,成功,h264,1280x720,29.97002997002997,有音频,0.635,10,60,1.5025965546666764,0,3,e8f4317367331313
Tosh.0,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5dae084727c8af0009fe40a4/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c73e7-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4c99b6b0-1ffa-4d78-9eeb-4c68d2978b86,Tosh0.us@SD,,,,https://i.imgur.com/sXkluxg.png,Series,426x240,iptv-org-all.txt,43,200,成功,h264,426x240,30.0,有音频,1.968,10,88,1.6712717706666733,0,3,bf63149c6a4a9c9a
Televisión Metrópolis 19.1 (1080p) [Not 24/7],https://5e85d90130e77.streamlock.net/6028/6028/playlist.m3u8,TelevisionMetropolis191.hn@SD,,,,https://i.imgur.com/X5C1GzB.png,General,1920x1080,iptv-org-all.txt,807,200,成功,h264,1920x1080,,有音频,1.414,4,52,1.6739811780000196,0,3,e2cbac9c0be47887
Tamilan TV (1080p),https://cdn.zionmediait.com/zionmediaitserver2024/97484f5ce6da96e496a9b87c439835d0.sdp/playlist.m3u8,TamilanTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Tamilan_Television.png,Undefined,1920x1080,iptv-org-all.txt,1422,200,成功,h264,1920x1080,25.0,有音频,1.989,10,58,1.893040730666674,0,3,8de6730d259989e5
TLN Media San Francisco,https://fuel-streaming-prod01.fuelmedia.io/v1/sem/b29d27bb-88af-42d1-937a-5bdf76b71c17.m3u8,TLNMediaSanFrancisco.us@SD,,,,https://www.lyngsat.com/logo/tv/tt/tln-media-us.png,Religious,,iptv-org-all.txt,1031,200,成功,h264,,,有音频,1.985,10,62,2.0228731913333227,0,3,f08b8c9a8e689fb4
TLN Media Chicago,https://fuel-streaming-prod01.fuelmedia.io/v1/sem/cb165faa-41c9-42ad-83ee-ad5ca9fb927c.m3u8,TLNMediaChicago.us@SD,,,,https://www.lyngsat.com/logo/tv/tt/tln-media-us.png,Religious,,iptv-org-all.txt,1225,200,成功,h264,,,有音频,2.321,10,50,1.552738730333336,0,3,9585216ecc9b7ae2
Telenord 12 (720p) [Not 24/7],https://fox.hostlagarto.com:8081/telenord12/playlist.m3u8,Telenord12.do@SD,,,,https://i.imgur.com/o7EzEsV.png,General,1280x720,iptv-org-all.txt,674,200,成功,h264,1280x720,30.0,有音频,0.891,10,180,1.0392242159999985,0,2,c1b1c93cb98e6c99
Top FM TV (240p) [Not 24/7],https://tvdatta.com:3084/live/toptvaguaytialive.m3u8,TopTV.pe@SD,,,,https://i.imgur.com/tiNvihZ.png,General,1280x720,iptv-org-all.txt,178,200,成功,h264,1280x720,29.97002997002997,有音频,0.611,10,90,1.0324943543333422,0,3,f46aab94ab425c95
Sudan TV (360p),https://cdn-globecast.akamaized.net/live/eds/sudan_tv/hls_roku/index.m3u8,SudanTV.sd@SD,,,,https://i.imgur.com/XUPAYAA.png,Undefined,480x360,iptv-org-all.txt,1935,200,成功,h264,480x360,25.0,有音频,0.91,10,181,1.372252215666644,0,2,d1d08e97366839f1
The Pet Collective,https://the-pet-collective-international-it.samsung.wurl.tv/playlist.m3u8,ThePetCollective.us@Italy,,,,https://i.imgur.com/yH7n2dF.png,Family,1280x720,iptv-org-all.txt,138,200,成功,h264,1280x720,29.97002997002997,有音频,1.226,10,50,1.3747428046666716,0,3,e6999d4c12b3c3c3
Teen Nick,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5f0d668b872e4400073acc68/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc866489-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=4f361083-c742-4292-ae56-5568ac6d34f2,,,,,,Undefined,426x240,iptv-org-all.txt,112,200,成功,h264,426x240,30.0,有音频,2.667,10,86,1.3411279326666847,0,3,979363c84ccd329d
Sultra TV (720p) [Not 24/7],http://122.248.43.242:1935/SULTRATV/_definst_/myStream/playlist.m3u8,SultraTV.id@SD,,,,https://i.imgur.com/cmpbNJz.png,Undefined,1280x720,iptv-org-all.txt,440,200,成功,h264,1280x720,25.0,有音频,3.05,10,108,3.5268248513333256,0,3,e5929a64659b9e64
Takeshi's Castle,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/6054a9f4bc8a5f000771504c/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b213441-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=621a6d64-aa90-4bb5-9cb4-9d6dd56346f0,TakeshisCastle.us@Austria,,,,https://i.imgur.com/KuK72kL.png,Comedy,426x240,iptv-org-all.txt,41,200,成功,h264,426x240,30.0,有音频,2.984,10,132,2.4039347156666886,0,6,cdc36763d91a303c
Telefriuli (1080p),https://5757bf2aa08e42248fb9b9d620f5d900.msvdn.net/live/S11646715/pE3ax0lT0rBd/playlist.m3u8,Telefriuli.it@SD,,,,https://i.imgur.com/He3uCs6.png,Undefined,1920x1080,iptv-org-all.txt,2801,200,成功,h264,1920x1080,25.0,有音频,3.208,10,176,3.7143243663333387,0,2,e59513e14894367f
